uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,nlcdClass,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"afe43013-bc11-46ae-93f8-b48b0af21856","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRRU2","Bromus rubens L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1955467f-4fc0-4229-9b97-c7dcaa4d53fa","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d87116e4-e536-4215-9709-31e5b01916f1","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"066abab0-1d48-484d-a06c-3795e81d1b0f","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PHVAH","Phacelia vallis-mortae J. Voss var. heliophila (J.F. Macbr.) J. Voss","variety","Hydrophyllaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1358382a-3e9d-4c38-83ab-b06739e98724","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N","cf. species",,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"37913de3-ae1e-4be9-960c-725921c1fbca","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",14.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2a5d1511-e3ba-4c47-b4f0-fa090b6a7305","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",18.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"08a92965-201e-4fa9-bc86-34e3689e04b3","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a19c1989-d57b-401d-9667-a863c49872dd","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"478ffe5e-0790-47ec-9459-0191cd4efa0c","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","OXRA","Oxalis radicosa A. Rich.","species","Oxalidaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d68b5720-1955-492b-a9b2-f01298d2b23a","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",1.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"98829558-bfc5-487b-a2a1-a37d6106cc38","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bbbb2776-4181-42ee-afb3-22a4f63f4552","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"50b8900a-d80c-4113-b1cb-721ab4dfe82a","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b7480ee2-de74-42dd-9bbc-aae643e31659","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRSE11","Croton setigerus Hook.","species","Euphorbiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b7c8f848-24c4-4017-8dd7-e3d4ba233bd0","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",2.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"52775cf8-9aab-49cd-9ffe-17bed07add98","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,6.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"fee44949-4b14-4250-b5a3-b5c348fda189","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","variety","Fabaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"51548d5b-dfdc-4192-a8c0-e99fd52c6847","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,25.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ea40cfec-8466-4706-90ba-16110f2dad5c","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"74da9103-1f6b-4ca4-9dbe-8d34ae5075fb","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMME","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.","species","Boraginaceae","N",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b57c2f23-4e16-4846-9a9b-69308bb3da04","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N","cf. species",,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"36d815b2-8945-4e92-a608-b87e97622af9","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",47.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3a92baa1-5b15-43e5-bc8d-f29c7b497f5e","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOGA2","Logfia gallica (L.) Coss. & Germ.","species","Asteraceae","I",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"675732ca-fe3c-47f6-90b8-716558bd99c3","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"52bd275b-6213-4a3c-9a22-d72822524d21","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0997d0a1-1019-4f57-a2f6-38737229d022","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DAPU3","Daucus pusillus Michx.","species","Apiaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6623a11e-b7bc-4769-bd34-325a9330bcc3","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","OXRA","Oxalis radicosa A. Rich.","species","Oxalidaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"5dd0552f-f8b0-41a4-a962-7dd0c401dd4c","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMME","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.","species","Boraginaceae","N","cf. species",,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"949462a7-9674-40a3-9e0d-2a5cc66f4f94","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",18.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"42aeebad-ef57-4ea3-886d-4a0469f4941b","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,"VUMI/VUMY",,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"47456131-7657-4c7f-8794-d8a0adf9fe6d","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",3.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"7ea14c1e-c651-4107-acf7-ec558978b0a9","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","variety","Fabaceae","N",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c7dbb9a7-8c58-48a2-bdca-05023a012966","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","THCU","Thysanocarpus curvipes Hook.","species","Brassicaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2aa0f8ff-fb57-4202-8b3f-b4279ca663f6","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"beb90caf-d115-4db5-903e-b09366bdade7","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"05f721f3-ab47-4206-b468-bb0c35f28cec","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,"Vumy/vumi",,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b5990983-57ba-4e81-a16d-f88d22d224e6","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRRU2","Bromus rubens L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9f24bf41-ff73-4da7-979d-39c4d5ac915a","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1a88caea-bc8b-4c56-8afc-544149f3c458","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,15.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ac7170a3-4f59-4e78-b401-a592c2bd98c4","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.3.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e5f2c8a9-a3ba-41a8-b4b8-60897f2b6982","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.1.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",8.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1679b91b-1c8a-4ecb-be53-7a4784368169","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N","cf. species",,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"7f135c52-9cdb-4a22-86a3-4df9509a4752","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,15.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0d1f3e18-1bfd-4e91-8574-028b7d56ce2a","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,7.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c7ffac94-5842-4943-81ec-bcdf5b626e5e","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.3.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",29.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"88d41e89-801c-48b9-bcb8-eb348cffb0ba","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","OXRA","Oxalis radicosa A. Rich.","species","Oxalidaceae","I",,,,,,,8.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"055d7586-987f-4773-a0df-ad28ef08a71e","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","JUBU","Juncus bufonius L.","species","Juncaceae","N","cf. species",,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"966e8675-c611-4bc0-a51e-05e5a32fddb2","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TROB2","Trifolium obtusiflorum Hook. f.","species","Fabaceae","N",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"12220ad3-3fe3-414b-a043-74abf26bfeae","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TOARA","Torilis arvensis (Huds.) Link ssp. arvensis","subspecies","Apiaceae","I","cf. species",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"51632b7a-def0-41fa-ac08-2f6e81a7c34f","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DAPU3","Daucus pusillus Michx.","species","Apiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2b7f6119-bd80-4c9f-b87c-307636aa8651","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.3.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6251891d-75b6-412b-8a71-a371395e35de","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,6.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e591ed1e-7236-4761-8cad-827af16e772b","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0b97add0-216b-4db6-941c-d99bc113ba10","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","POACEA","Poaceae sp.","family","Poaceae","UNK",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3ec8d9c6-d853-42c0-b83c-edf9afb08e7f","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.3.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,15.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"cfe7ddfd-d801-471d-bb2e-9c95a3982bfb","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","variety","Fabaceae","N",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"851f58b1-4c5b-4f33-b736-f28ac563b6bb","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAPA5","Galium parisiense L.","species","Rubiaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0d7aa4f2-9288-4704-a28e-1ea52176df30","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.3.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"7a9d8615-1e8e-48e4-ac42-a908d4274b5d","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.3.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ae5b3746-2896-445c-80e0-20f969ee52ed","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,25.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2e6e88ae-56a7-41b8-bff6-6c7e1e32d168","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",9.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"044f43ca-5fa0-4b51-ae4d-95d880f6c447","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.1.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f067d84b-b42f-4fd5-84d5-2f9ec0e6eaa6","SJER_046.basePlot.div","D17","SJER",37.111275,-119.728168,"WGS84",20.11,432.2,0.1,"evergreenForest","SJER_046","40.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"13f32d85-06a1-4a16-af5e-a0c4701d2977","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"918e69aa-6403-471d-9506-50f788d1215b","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","31.1.1","2019-04-30",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",5.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
